Unnamed: 0,o__,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Anaeroplasmatales,o__Aquificales,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__Deinococcales,o__Desulfovibrionales,o__EW055,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gemellales,o__Halanaerobiales,o__I025,o__IS-44,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__Neisseriales,o__Nitrospirales,o__Oceanospirillales,o__Pasteurellales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Streptophyta,o__Synergistales,o__Turicibacterales,o__Verrucomicrobiales,o__Victivallales,o__WD2101,o__Xanthomonadales,o__YS2,o__[Brachyspirales],o__[Cerasicoccales],o__[Saprospirales]
HMP2_J28609_1_ST_T0_B0_0120_ZN3TBJM-2032_AWBGH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8172.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,19137.0,228.0,0.0,0.0,4.0,0.0,1.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45538_1_ST_T0_B0_0120_ZUL3S6O-6026_APA62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19553.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,8319.0,24.0,0.0,0.0,9.0,0.0,1.0,63.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00844_1_ST_T0_B0_0122_ZLYEM2C-1011_AA31J,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13538.0,3.0,804.0,0.0,0.0,0.0,0.0,0.0,19511.0,73.0,0.0,0.0,51.0,0.0,2.0,663.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,26.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45253_1_ST_T0_B0_0120_ZOZOW1T-4025-2_APAJ2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5678.0,0.0,193.0,0.0,2.0,0.0,0.0,0.0,4775.0,8.0,0.0,0.0,14.0,0.0,55.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45085_1_ST_T0_B0_0120_ZYU89T9-07_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10383.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79890_1_ST_T0_B0_0120_ZLZQMEV-11_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13904.0,0.0,327.0,0.0,1.0,0.0,0.0,0.0,6746.0,7.0,0.0,0.0,1.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,60.0,0.0,3.0,0.0
HMP2_J28649_1_ST_T0_B0_0120_ZY7IW45-2015_AVTWA,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5150.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,6359.0,130.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J45594_1_ST_T0_B0_0120_ZVM4N7A-6032_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4653.0,23.0,0.0,0.0,8.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
HMP2_J45165_1_ST_T0_B0_0120_ZOZOW1T-6047-1_APATM,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12092.0,0.0,315.0,0.0,1.0,0.0,0.0,0.0,9618.0,20.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J28668_1_ST_T0_B0_0120_ZKVR426-2013_AVTWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3905.0,7.0,0.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J09105_1_ST_T0_B0_0120_ZM7JY3G-07_ADM3N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11087.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,6371.0,23.0,0.0,0.0,1.0,0.0,19.0,245.0,0.0,625.0,0.0,64.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00885_1_ST_T0_B0_0122_ZKFV71L-01_AA31J,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10165.0,1.0,236.0,1.0,1.0,0.0,0.0,0.0,14935.0,91.0,0.0,0.0,30.0,0.0,1.0,312.0,0.0,1.0,1.0,9.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,25.0,0.0,0.0,39.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0
HMP2_J79790_1_ST_T0_B0_0120_ZQNZSQF-04_B64B9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,10477.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,12530.0,309.0,0.0,0.0,8.0,0.0,18.0,272.0,0.0,0.0,0.0,8.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J80007_1_ST_T0_B0_0120_ZTXY83G-04_B86HB,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25597.0,0.0,1455.0,0.0,0.0,0.0,0.0,0.0,25973.0,1686.0,0.0,0.0,72.0,0.0,1.0,1274.0,0.0,147.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45587_1_ST_T0_B0_0120_ZQNZSQF-01_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,7876.0,12.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J28622_1_ST_T0_B0_0120_ZNED4XZ-2011_AVTWA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810.0,52.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J28617_1_ST_T0_B0_0120_ZMBVNFM-2012_AWBGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,12576.0,104.0,0.0,0.0,1.0,0.0,1.0,62.0,0.0,0.0,0.0,162.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J08167_1_ST_T0_B0_0120_ZVNCGHM-02_ACNUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20921.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,9232.0,8.0,0.0,0.0,1.0,0.0,17.0,223.0,0.0,0.0,0.0,101.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,127.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79955_1_ST_T0_B0_0120_ZKFV71L-2023_B64B9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5064.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,5504.0,18.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,10.0,0.0,0.0,62.0,0.0,0.0,0.0
HMP2_J80078_1_ST_T0_B0_0120_ZRB0F6P-6022_B86HB,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,26073.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,31646.0,112.0,0.0,0.0,101.0,0.0,1.0,261.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,178.0,0.0,0.0,0.0
HMP2_J45249_1_ST_T0_B0_0120_ZOZOW1T-4023_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6884.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,6203.0,1.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,27.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79947_1_ST_T0_B0_0120_ZKFV71L-6025_B64B9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13287.0,0.0,2554.0,0.0,0.0,0.0,0.0,0.0,4440.0,271.0,0.0,0.0,47.0,0.0,7.0,74.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79860_1_ST_T0_B0_0120_ZPF36E2-01_B86HB,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,23297.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,40601.0,25.0,0.0,0.0,0.0,0.0,6.0,116.0,0.0,0.0,0.0,12.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J28607_1_ST_T0_B0_0120_ZN3TBJM-2022_AWBGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,7758.0,52.0,0.0,0.0,1.0,0.0,0.0,146.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J43822_1_ST_T0_B0_0120_ZX52KVK-1034_ANBEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2664.0,10.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,55.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
HMP2_J83838_1_ST_T0_B0_0120_ZPEL6L3-1014_B86HB,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,32206.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45238_1_ST_T0_B0_0120_ZOZOW1T-6027-4_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15773.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,12552.0,35.0,0.0,0.0,30.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,165.0,90.0,0.0,0.0,106.0,0.0,0.0,0.0
HMP2_J16508_1_ST_T0_B0_0120_ZOZOW1T-63_AF11U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19423.0,0.0,195.0,0.0,1.0,0.0,0.0,0.0,4986.0,10.0,0.0,0.0,1.0,0.0,0.0,197.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,175.0,0.0,0.0,0.0
HMP2_J45221_1_ST_T0_B0_0120_ZOZOW1T-6032A_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10650.0,22.0,0.0,0.0,1.0,0.0,0.0,71.0,0.0,1.0,0.0,8.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,23.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0
HMP2_J80001_1_ST_T0_B0_0120_ZKFV71L-2014_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11281.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21668.0,167.0,0.0,0.0,8.0,0.0,1.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,108.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
HMP2_J79855_1_ST_T0_B0_0120_ZOZOW1T-7029_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14206.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,8559.0,111.0,0.0,0.0,4.0,0.0,2.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0
HMP2_J45228_1_ST_T0_B0_0120_ZOZOW1T-6037-1_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6978.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,7253.0,12.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,68.0,0.0,0.0,40.0,0.0,0.0,0.0
HMP2_J45190_1_ST_T0_B0_0120_ZOZOW1T-6045_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5371.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,4715.0,7.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79997_1_ST_T0_B0_0120_ZVBQY1N-03_B86HB,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,23378.0,2.0,1856.0,0.0,0.0,0.0,0.0,0.0,10150.0,132.0,0.0,0.0,18.0,0.0,0.0,92.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,34.0,45.0,0.0,0.0,60.0,0.0,0.0,0.0
HMP2_J00858_1_ST_T0_B0_0120_ZKVR426-03_AA31J,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14767.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,20748.0,178.0,0.0,0.0,70.0,0.0,4.0,557.0,0.0,0.0,0.0,46.0,0.0,0.0,201.0,1371.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,2134.0,10.0,0.0,0.0,88.0,0.0,0.0,0.0
HMP2_J79966_1_ST_T0_B0_0120_ZL9BTWF-6034_B64B9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,5441.0,33.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,2040.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J43820_1_ST_T0_B0_0120_ZYHHR4Z-06_ANBEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2146.0,33.0,0.0,0.0,0.0,0.0,121.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45138_1_ST_T0_B0_0120_ZKVR426-11_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6383.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,10834.0,63.0,0.0,0.0,15.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J05379_1_ST_T0_B0_0120_ZOZOW1T-44ST_AAH7B,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,26920.0,0.0,599.0,0.0,28.0,0.0,0.0,0.0,19477.0,317.0,0.0,0.0,98.0,0.0,60.0,1010.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,1018.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,1.0,7.0,20.0,0.0,0.0,258.0,0.0,0.0,0.0
HMP2_J28658_1_ST_T0_B0_0120_ZX52KVK-2015_AVTWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,5068.0,17.0,0.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45596_1_ST_T0_B0_0120_ZUL3S6O-6034_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45561_1_ST_T0_B0_0120_ZVNCGHM-6033_APA62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16944.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,22902.0,97.0,0.0,0.0,1.0,0.0,0.0,242.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J43814_1_ST_T0_B0_0120_ZYLJ7R7-03_ANBEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,3.0,0.0,0.0,3.0,0.0,2.0,18.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45212_1_ST_T0_B0_0120_ZOZOW1T-6042-1-1_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7582.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,5755.0,25.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0
