Unnamed: 0,f__,f__Acetobacteraceae,f__Acidobacteriaceae,f__Actinomycetaceae,f__Aerococcaceae,f__Aeromonadaceae,f__Alcaligenaceae,f__Alicyclobacillaceae,f__Anaeroplasmataceae,f__Aquificaceae,f__BS11,f__Bacillaceae,f__Bacteroidaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Brachyspiraceae,f__Bradyrhizobiaceae,f__Brevibacteriaceae,f__Brucellaceae,f__Burkholderiaceae,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Comamonadaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Cytophagaceae,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dietziaceae,f__Ellin6075,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelotrichaceae,f__Erythrobacteraceae,f__EtOH8,f__Eubacteriaceae,f__F16,f__Flavobacteriaceae,f__Fusobacteriaceae,f__Gemellaceae,f__Geodermatophilaceae,f__Gordoniaceae,f__Halanaerobiaceae,f__Halomonadaceae,f__Helicobacteraceae,f__Hyphomicrobiaceae,f__Iamiaceae,f__Intrasporangiaceae,f__Kineosporiaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__Leuconostocaceae,f__Listeriaceae,f__Methylobacteriaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Moraxellaceae,f__Neisseriaceae,f__Nitrospiraceae,f__Nocardiaceae,f__Nocardioidaceae,f__Oxalobacteraceae,f__Paenibacillaceae,f__Pasteurellaceae,f__Peptococcaceae,f__Peptostreptococcaceae,f__Phyllobacteriaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Prevotellaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pseudonocardiaceae,f__RF16,f__Rhizobiaceae,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rhodospirillaceae,f__Rikenellaceae,f__Rs-045,f__Ruminococcaceae,f__S24-7,f__Shewanellaceae,f__Sinobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Spirochaetaceae,f__Sporichthyaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Turicibacteraceae,f__Veillonellaceae,f__Verrucomicrobiaceae,f__Victivallaceae,f__Xanthobacteraceae,f__Xanthomonadaceae,f__mitochondria,f__[Barnesiellaceae],f__[Cerasicoccaceae],f__[Mogibacteriaceae],f__[Odoribacteraceae],f__[Paraprevotellaceae],f__[Tissierellaceae],f__[Weeksellaceae]
HMP2_J80054_1_ST_T0_B0_0120_ZPXU188-02_B86HB,2540,0,0,0,0,0,69,0,0,0,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,136,155,0,901,0,0,0,0,0,3,0,0,0,16,0,489,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1386,5,0,0,0,0,0,0,0,0,916,0,8685,2,0,0,0,0,0,0,0,16,0,0,21,614,9,0,0,0,0,3,0,10,10,0,0,0
HMP2_J45649_1_ST_T0_B0_0120_ZVM4N7A-6035_APAJ2,1023,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,60,0,0,0,0,0,6,0,0,0,5,0,928,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,61,0,0,0,0,0,0,0,0,0,220,0,6085,0,0,0,0,0,0,0,0,4,0,0,0,158,0,0,0,0,1,105,0,17,2,391,0,0
HMP2_J28609_1_ST_T0_B0_0120_ZN3TBJM-2032_AWBGH,4964,0,0,1,0,0,425,0,0,0,0,0,6585,0,0,0,0,0,0,0,0,0,0,0,0,6,78,0,228,0,0,0,0,0,4,0,0,0,1,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,37,0,0,0,0,0,0,0,0,948,0,8288,0,0,0,0,0,0,0,1,3,0,0,13,229,86,0,0,0,0,205,0,21,39,2,1,0
HMP2_J45538_1_ST_T0_B0_0120_ZUL3S6O-6026_APA62,1223,0,0,0,0,0,293,0,0,0,0,0,14257,0,0,0,0,0,0,0,0,0,0,0,0,2,86,0,24,0,0,0,0,0,9,0,0,0,1,0,63,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,222,1,0,0,0,0,0,0,0,0,2587,0,5187,0,0,0,0,0,0,0,0,11,0,0,21,56,0,0,0,0,0,1807,0,10,160,518,0,0
HMP2_J00844_1_ST_T0_B0_0122_ZLYEM2C-1011_AA31J,5723,0,0,0,0,0,782,0,0,0,0,0,11605,0,3,0,0,0,0,0,0,0,0,0,0,457,89,0,73,0,0,1,0,0,51,0,0,0,2,0,663,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,7748,31,0,0,0,0,0,1,0,0,0,0,0,22,0,21,1,28,0,0,340,2,0,0,0,0,0,0,0,0,430,0,5796,175,0,0,0,0,1,0,0,7,0,0,0,61,1,37,0,0,0,6,0,38,257,723,0,0
HMP2_J45253_1_ST_T0_B0_0120_ZOZOW1T-4025-2_APAJ2,770,0,0,0,0,0,190,0,0,0,0,0,4358,0,0,0,0,0,0,0,2,0,0,0,0,37,17,0,8,1,0,0,0,0,14,1,0,0,55,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,172,0,0,0,0,0,0,0,0,0,363,0,2610,26,0,0,0,0,0,0,0,4,0,0,1,54,0,42,0,0,0,102,0,0,40,617,1,0
HMP2_J45085_1_ST_T0_B0_0120_ZYU89T9-07_APAJ2,505,0,0,0,0,0,0,0,0,0,0,0,1511,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4806,16,0,0,0,0,0,0,0,118,0,0,0,269,1,0,0,0,0,0,0,3,0,0,0,0
HMP2_J79890_1_ST_T0_B0_0120_ZLZQMEV-11_B64B9,1301,0,0,0,0,0,326,0,0,0,0,0,12729,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,7,0,0,0,0,0,1,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,749,0,2166,0,0,0,0,0,0,0,0,5,0,0,0,89,6,8,0,0,0,1,3,3,1,0,1,0
HMP2_J28649_1_ST_T0_B0_0120_ZY7IW45-2015_AVTWA,1382,0,0,3,0,0,24,0,0,0,0,0,4638,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,130,0,0,0,0,0,0,0,0,0,2,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,170,0,0,0,0,0,0,0,0,209,0,925,0,0,0,0,0,0,0,0,48,0,0,0,159,7,0,0,0,0,25,0,0,10,0,0,0
HMP2_J45594_1_ST_T0_B0_0120_ZVM4N7A-6032_APAJ2,617,0,0,0,0,0,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,23,0,0,0,0,0,8,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,1,0,0,0,0,0,0,0,0,177,0,3123,0,0,0,0,0,0,0,1,1,0,0,0,94,0,0,0,0,0,25,0,6,1,3227,0,0
HMP2_J45165_1_ST_T0_B0_0120_ZOZOW1T-6047-1_APATM,2355,0,0,2,0,0,311,0,0,0,0,0,10655,0,0,0,0,0,0,0,1,0,0,0,0,143,38,0,20,0,0,1,0,0,3,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,40,0,0,368,1,0,0,0,0,0,0,0,0,658,0,4591,30,0,0,0,0,0,0,0,0,0,0,4,202,0,273,0,0,0,76,0,4,83,221,0,0
HMP2_J28668_1_ST_T0_B0_0120_ZKVR426-2013_AVTWA,1991,0,0,0,0,0,21,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,7,0,0,0,0,0,2,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,53,1,0,0,0,0,0,0,0,0,1361,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,0,0,0,0,0,0,14,44,0,0
HMP2_J09105_1_ST_T0_B0_0120_ZM7JY3G-07_ADM3N,860,0,0,0,0,0,105,0,0,0,0,0,8496,0,1,0,0,0,0,0,0,0,0,0,0,2,212,0,23,0,0,0,0,0,1,0,0,0,19,0,245,0,0,0,0,0,625,0,0,0,64,0,0,0,0,0,0,2037,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,762,74,0,0,0,0,0,0,0,0,1041,0,3144,0,0,0,0,0,0,0,0,1,0,0,0,28,2,0,0,0,0,392,0,10,109,213,0,0
HMP2_J00885_1_ST_T0_B0_0122_ZKFV71L-01_AA31J,3814,0,0,1,0,0,222,0,0,0,0,0,7453,0,1,0,0,0,0,0,1,0,1,0,0,232,257,0,91,0,0,0,0,0,30,0,0,0,1,0,312,0,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,4802,1,0,0,0,0,0,2,0,0,0,0,0,14,0,28,10,1,0,0,343,3,0,0,0,0,0,0,0,0,564,0,6255,1412,0,0,0,0,0,0,0,37,0,0,0,156,39,0,0,0,3,287,0,24,103,0,0,0
HMP2_J79790_1_ST_T0_B0_0120_ZQNZSQF-04_B64B9,1611,0,0,2,0,0,153,0,0,0,0,0,3358,0,0,0,0,0,0,0,0,0,0,0,0,8,107,0,309,0,0,0,0,0,8,0,0,0,18,0,272,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4440,120,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1758,3924,0,0,0,1,0,0,0,0,1224,0,5932,0,0,0,0,0,0,0,3,6,0,0,0,422,42,0,0,0,0,4,0,14,208,0,0,0
HMP2_J80007_1_ST_T0_B0_0120_ZTXY83G-04_B86HB,2163,0,0,3,0,0,1455,0,0,0,0,0,4108,0,0,0,0,0,0,0,0,0,0,0,0,5,312,0,1686,0,0,0,0,0,72,0,0,0,1,0,1274,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,4899,1,0,0,1,0,0,0,0,5263,0,13195,1,0,0,0,0,0,0,0,13,0,0,0,3139,2041,0,0,0,0,8259,0,34,188,907,0,0
HMP2_J45587_1_ST_T0_B0_0120_ZQNZSQF-01_APAJ2,1238,0,0,0,0,0,387,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,42,64,0,12,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,4,0,0,2847,0,0,0,0,0,0,0,0,0,546,0,4284,0,0,0,0,0,0,0,0,1,0,0,0,94,7,0,0,0,0,1,0,2,38,0,0,0
HMP2_J28622_1_ST_T0_B0_0120_ZNED4XZ-2011_AVTWA,597,0,0,1,0,0,0,0,0,0,0,0,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,52,0,0,0,0,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,406,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,4,0,0,0
HMP2_J28617_1_ST_T0_B0_0120_ZMBVNFM-2012_AWBGH,2817,0,0,0,0,0,22,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,1,415,0,104,0,0,0,0,0,1,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,2114,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,47,1,0,0,0,0,0,0,0,0,446,0,7104,1,0,0,0,0,0,0,0,5,0,0,16,87,0,0,0,0,0,99,0,8,0,0,0,0
HMP2_J08167_1_ST_T0_B0_0120_ZVNCGHM-02_ACNUP,1758,0,0,0,0,0,520,0,0,0,0,0,17220,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,8,0,0,0,0,0,1,0,0,0,17,1,223,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,4540,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,5,45,0,0,663,0,0,0,0,0,0,0,0,0,2286,0,2472,0,0,0,0,0,0,0,0,3,0,0,37,64,127,9,0,0,0,0,0,10,104,648,0,0
HMP2_J79955_1_ST_T0_B0_0120_ZKFV71L-2023_B64B9,682,0,0,1,0,0,68,0,0,0,0,0,4072,0,0,0,0,0,0,0,0,0,0,0,0,13,108,0,18,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,278,0,0,0,0,0,0,0,0,0,343,0,2667,330,0,0,0,0,0,0,0,14,0,0,0,200,11,10,0,0,0,17,0,7,24,0,0,0
HMP2_J80078_1_ST_T0_B0_0120_ZRB0F6P-6022_B86HB,11615,0,0,1,0,0,273,0,0,0,0,0,16728,0,0,0,0,0,0,0,0,0,0,0,0,40,44,0,112,0,0,1,0,0,101,0,0,0,1,0,261,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6516,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,5,0,0,732,2,0,0,0,0,0,0,0,0,1021,0,12554,6872,0,0,0,0,0,0,2,8,0,1,1,1170,14,1,0,0,0,324,0,11,152,242,1,0
HMP2_J45249_1_ST_T0_B0_0120_ZOZOW1T-4023_APAJ2,1577,0,0,0,0,0,465,0,0,0,0,0,5007,0,0,0,0,0,0,0,0,0,0,0,0,70,43,0,1,0,0,0,0,0,9,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,268,1,0,0,0,0,0,0,0,0,359,0,2786,3,0,0,0,0,0,0,0,5,0,0,1,172,0,16,0,0,0,58,0,1,39,1149,0,0
HMP2_J79947_1_ST_T0_B0_0120_ZKFV71L-6025_B64B9,624,0,0,1,0,0,2554,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,271,0,0,0,0,0,47,0,0,0,7,0,74,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,6281,0,0,0,0,0,0,0,0,427,0,930,202,0,0,0,0,0,0,0,14,0,0,0,43,3,0,0,0,0,13,0,0,154,30,0,0
HMP2_J79860_1_ST_T0_B0_0120_ZPF36E2-01_B86HB,18887,0,0,1,1,0,601,0,0,0,0,0,22607,0,0,0,0,0,0,0,0,0,2,0,0,7,189,0,25,0,0,0,0,0,0,0,0,0,6,0,116,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,12880,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,316,1,0,0,0,0,0,0,0,0,193,0,8248,0,0,0,0,0,0,0,0,50,0,0,0,398,4,0,0,0,0,179,0,1,1,0,0,0
HMP2_J28607_1_ST_T0_B0_0120_ZN3TBJM-2022_AWBGH,2619,0,0,0,0,0,111,0,0,0,0,0,4332,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,52,0,0,0,0,0,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,27,0,0,0,0,0,0,0,0,205,0,2925,0,0,0,0,0,0,0,0,6,0,0,0,46,0,0,0,0,0,57,0,3,13,0,0,0
HMP2_J43822_1_ST_T0_B0_0120_ZX52KVK-1034_ANBEN,555,0,0,0,0,0,42,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,43,16,0,10,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,183,0,1523,0,0,0,0,0,0,0,0,1,0,5,0,25,55,0,0,0,0,18,0,8,11,0,0,0
HMP2_J83838_1_ST_T0_B0_0120_ZPEL6L3-1014_B86HB,74,0,0,0,0,0,0,0,0,0,0,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,1,8,2,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,32142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMP2_J45238_1_ST_T0_B0_0120_ZOZOW1T-6027-4_APAJ2,2210,0,0,0,0,0,385,0,0,0,0,0,13009,0,0,0,0,0,0,0,0,0,0,0,0,81,69,0,35,0,0,0,0,0,30,6,0,0,0,0,13,0,8,1,0,0,0,0,0,0,9,0,0,0,0,0,0,4637,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,649,5,0,0,0,0,0,0,0,0,690,0,5639,51,0,0,0,0,0,0,0,0,0,0,2,248,165,90,0,0,0,121,0,6,76,1172,0,0
HMP2_J16508_1_ST_T0_B0_0120_ZOZOW1T-63_AF11U,783,0,0,0,0,0,193,0,0,0,0,0,16909,0,0,0,0,0,0,0,1,0,0,0,0,7,161,0,10,0,0,0,0,0,1,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2705,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1110,0,0,0,0,0,0,0,0,0,600,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,14,2,5,0,0,0,172,0,7,121,511,0,0
HMP2_J45221_1_ST_T0_B0_0120_ZOZOW1T-6032A_APATM,1552,0,0,0,0,0,22,0,0,0,0,0,3155,0,0,0,0,0,0,0,0,0,0,0,0,16,102,0,22,0,0,1,0,0,1,0,0,0,0,0,71,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,4296,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,51,0,0,0,0,0,0,0,0,0,54,0,4374,34,0,0,0,0,0,0,0,10,0,0,13,374,23,3,0,0,0,20,0,3,6,57,0,0
HMP2_J80001_1_ST_T0_B0_0120_ZKFV71L-2014_B86HB,4942,0,0,1,0,0,28,0,0,0,0,0,9038,0,0,0,0,0,0,0,0,0,0,0,0,170,149,0,167,0,0,1,0,0,8,0,0,0,1,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,982,5,0,0,0,0,0,0,0,0,964,0,7892,214,0,0,0,0,0,0,0,37,0,0,2,227,108,0,0,0,0,28,0,6,50,0,0,0
HMP2_J79855_1_ST_T0_B0_0120_ZOZOW1T-7029_B64B9,1658,0,0,0,0,0,287,0,0,0,0,0,13171,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0,111,0,0,0,0,0,4,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,376,2,0,0,0,0,0,0,0,0,277,0,3324,125,0,0,0,0,0,0,0,2,0,0,1,149,0,18,0,0,0,58,0,5,34,163,0,0
HMP2_J45228_1_ST_T0_B0_0120_ZOZOW1T-6037-1_APATM,1214,0,0,0,0,0,103,0,0,0,0,0,6324,0,0,0,0,0,0,0,0,0,0,0,0,69,35,0,12,0,0,0,0,0,2,2,0,0,0,0,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,250,2,0,0,0,0,0,0,0,0,187,0,3729,20,0,0,0,0,0,0,1,0,0,0,1,123,3,68,0,0,0,41,0,1,60,94,0,0
HMP2_J45190_1_ST_T0_B0_0120_ZOZOW1T-6045_APAJ2,924,0,0,0,0,0,93,0,0,0,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,69,61,0,7,0,0,0,0,0,8,4,0,0,0,0,2,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,109,0,0,0,0,0,0,0,0,0,252,0,2356,33,0,0,0,0,0,0,2,1,0,0,0,58,0,210,0,0,0,33,0,0,40,117,0,0
HMP2_J79997_1_ST_T0_B0_0120_ZVBQY1N-03_B86HB,4024,0,0,4,0,0,1856,0,0,0,0,0,15295,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,132,0,0,0,0,0,18,0,0,0,0,0,92,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,4040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,3787,0,0,0,2,0,0,0,0,1370,0,2299,0,0,0,0,0,0,0,0,32,7,1,19,17,34,45,0,0,0,1318,0,9,226,0,0,0
HMP2_J00858_1_ST_T0_B0_0120_ZKVR426-03_AA31J,7567,0,0,3,0,0,24,0,0,0,0,0,11002,0,4,0,0,0,0,0,0,0,0,0,0,341,135,0,178,0,0,2,0,0,70,0,0,0,4,0,557,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,6415,0,0,1,0,0,0,0,0,0,0,0,0,26,0,3,18,11,0,0,403,59,1,0,0,0,0,0,0,0,1979,0,7648,0,0,0,0,0,0,0,0,200,0,0,2,221,2134,10,0,0,10,1066,0,30,149,109,0,0
HMP2_J79966_1_ST_T0_B0_0120_ZL9BTWF-6034_B64B9,5030,0,0,0,0,0,2006,0,0,0,0,0,16389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4878,0,0,0,0,0,0,0,0,0,148,0,280,0,0,0,0,0,0,0,0,1,0,0,0,192,0,0,0,0,0,0,0,1,85,0,0,0
HMP2_J43820_1_ST_T0_B0_0120_ZYHHR4Z-06_ANBEN,380,0,0,0,0,0,176,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,2,230,0,33,0,0,0,0,0,0,0,0,0,121,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,0,951,0,901,5,0,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,1,0,4,106,0,0,0
HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_B86HB,6,0,0,0,0,0,2,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,0,0,0,0,5,0,30,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HMP2_J45138_1_ST_T0_B0_0120_ZKVR426-11_APAJ2,2331,0,0,0,0,0,57,0,0,0,0,0,5195,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,63,0,0,0,0,0,15,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,27,0,2,0,0,0,0,0,0,147,0,3827,0,0,0,0,0,0,0,0,1,0,0,0,298,162,1,0,0,0,369,0,11,81,373,0,0
HMP2_J05379_1_ST_T0_B0_0120_ZOZOW1T-44ST_AAH7B,4227,0,0,0,0,0,584,0,0,0,0,0,18622,0,0,0,0,0,0,0,28,0,0,0,0,160,195,0,317,3,0,0,0,0,98,13,0,0,60,0,1010,0,19,1,0,0,0,0,0,0,30,0,0,0,0,0,0,7673,0,0,0,0,0,0,0,1,0,0,0,0,15,0,2,1,1,0,0,2490,38,1,0,0,0,0,0,0,0,4259,0,8297,0,0,0,0,0,0,0,1,5,0,0,1,172,7,20,0,0,0,897,0,67,181,433,4,0
HMP2_J28658_1_ST_T0_B0_0120_ZX52KVK-2015_AVTWA,817,0,0,0,0,0,75,0,0,0,0,0,3466,0,0,0,0,0,0,0,0,0,0,0,0,40,22,0,17,0,0,0,0,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,333,0,2415,6,0,0,0,0,0,0,0,1,0,0,0,99,104,0,0,0,0,17,0,3,30,0,0,0
HMP2_J45596_1_ST_T0_B0_0120_ZUL3S6O-6034_APAJ2,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HMP2_J45561_1_ST_T0_B0_0120_ZVNCGHM-6033_APA62,1685,0,0,0,0,0,308,0,0,0,0,0,16338,0,0,0,0,0,0,0,0,0,0,0,0,1,570,0,97,1,0,0,0,0,1,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,24,0,0,61,0,0,0,0,0,0,0,0,0,213,0,13166,0,0,0,0,0,0,0,0,4,0,0,11,258,0,0,0,0,0,0,0,13,20,312,0,0
HMP2_J43814_1_ST_T0_B0_0120_ZYLJ7R7-03_ANBEN,90,0,0,0,0,0,0,0,0,0,0,0,8384,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,3,0,0,0,2,0,18,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,180,0,1081,0,0,0,0,0,0,0,1,0,0,0,1,45,0,0,0,0,0,0,0,0,62,0,0,0
